#OTU ID,LTEE.5..1,LTEE.5..2,LTEE.5..8,LTEE2.5.13,LTEE.5..4,LTEE.5..5,LTEE5.11,LTEE.5..6,LTEE.5..7,LTEE5.12,LTEE.5..3,LTEE5.9,LTEE.6..1,LTEE.6..2,LTEE.6..8,LTEE2.6.13,LTEE.6..4,LTEE.6..5,LTEE.6..6,LTEE.6..7,LTEE6.12,LTEE.6..3,LTEE6.9,LTEE7.2,LTEE.7..1,LTEE7.4,LTEE7.5,LTEE.7..6,LTEE7.3,LTEE.8..1,LTEE.8..2,LTEE.8..8,LTEE2.8.13,LTEE.8..4,LTEE.8..5,LTEE8.11,LTEE.8..6,LTEE.8..7,LTEE8.12,LTEE.8..3,LTEE8.9,LTEE.9..1,LTEE.9..2,LTEE.9..8,LTEE2.9.13,LTEE.9..4,LTEE.9..5,LTEE9.11,LTEE.9..7,LTEE2.9.12,LTEE.9..3,LTEE9.9,LTEE.13..1,LTEE.13..2,LTEE.13..8,LTEE.13..4,LTEE.13..5,LTEE13.11,LTEE.13..6,LTEE.13..7,LTEE.13..3,LTEE13.9,LTEE.16..1,LTEE.16..2,LTEE.16..8,LTEE.16..4,LTEE.16..5,LTEE16.11,LTEE.16..6,LTEE.16..7,LTEE2.16.12,LTEE.16..3,LTEE16.9,LTEE17.8,LTEE2.17.13,LTEE17.4,LTEE17.5,LTEE2.17.11,LTEE17.6,LTEE17.7,LTEE2.17.12,LTEE17.3,LTEE2.17.9,MEAN
denovo9801,0,0,0,0,0,0,0,0,0,0,0,0,2.448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193103448,0.355172414,0,0,0,0.068965517,0.003448276,0,0,0.031034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268965517,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040631491
344394,0,0.003448276,0,0,0.04137931,0,0.093103448,0.013793103,0,0,0.272413793,0.24137931,0.265517241,0,0,0.037931034,0,0,0.010344828,0,0,0,0,0.003448276,0,0.003448276,0,0.434482759,0.017241379,0.051724138,0.220689655,0,0.003448276,0.044827586,0.05862069,0.155172414,0.062068966,0,0.003448276,0.006896552,0.055172414,0,0.003448276,0,0,0.017241379,0,0.065517241,0.006896552,0,0.006896552,0,0,0.017241379,0,0,0.15862069,0.062068966,0,0.013793103,0.024137931,0.017241379,0.120689655,0.024137931,0,0.010344828,0,0.006896552,0,0,0,0.010344828,0.006896552,0,0.013793103,0.348275862,0,0.217241379,0.006896552,0,0,0.024137931,0.017241379,0.039759036
512114,0,0,0,0,0,0,0,0,0,0,0,0,2.617241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031574574
4345285,0.010344828,0.006896552,0,0.010344828,0.006896552,0,0.017241379,0.003448276,0.034482759,0.013793103,0.017241379,0.013793103,0,0,0.010344828,0.006896552,0.010344828,0,0,0.010344828,0.031034483,0.013793103,0.037931034,0,0,0.010344828,0,0.006896552,0,0,0,0.003448276,0,0,0.003448276,0.037931034,0.003448276,0.003448276,0,0.044827586,0.013793103,0.006896552,0,0.024137931,0.006896552,0.024137931,0.006896552,0.034482759,0.006896552,0,0.003448276,0.034482759,0.013793103,0.010344828,0.013793103,0.506896552,0.003448276,0.062068966,0.037931034,0.010344828,0.024137931,0.006896552,0.120689655,0.034482759,0.051724138,0.013793103,0.013793103,0.044827586,0.013793103,0.006896552,0,0.003448276,0.010344828,0.020689655,0.006896552,0.279310345,0.006896552,0.027586207,0,0.037931034,0.020689655,0.017241379,0.003448276,0.023556294
4452634,0,0,0,0,0,0,0,0,0,0,0,0,0.968965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806896552,0.020689655,0,0,0,0.020689655,0,0.086206897,0,0.013793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023099294
299516,0,0.072413793,0,0,0,0,0,0,0,0,0.031034483,0,0,0.117241379,0,0,0.003448276,0,0,0,0,0.05862069,0,0.006896552,0.003448276,0.05862069,0.003448276,0,0.003448276,0,0.006896552,0,0,0.003448276,0,0,0.003448276,0,0,0.024137931,0,0,0.003448276,0,0,0.013793103,0.006896552,0,0,0,0.034482759,0,0,0.075862069,0,0.655172414,0,0,0,0,0.003448276,0,0,0.031034483,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0.451724138,0,0.020191109
denovo22893,0,0,0,0,0,0,0,0,0,0,0,0,1.620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019526381
4425214,0,0.006896552,0.003448276,0.113793103,0,0,0.006896552,0,0.006896552,0.013793103,0.006896552,0.003448276,0.003448276,0.003448276,0.013793103,0.013793103,0.010344828,0,0,0.013793103,0,0.062068966,0.010344828,0,0,0.013793103,0,0,0,0.003448276,0,0,0,0,0,0.003448276,0,0,0,0.031034483,0.010344828,0,0,0.006896552,0,0,0.051724138,0.010344828,0.024137931,0,0.017241379,0.003448276,0.003448276,0.027586207,0,0.306896552,0.003448276,0.027586207,0.017241379,0.013793103,0.006896552,0.006896552,0.003448276,0.003448276,0,0.006896552,0.010344828,0.244827586,0.003448276,0.075862069,0,0.003448276,0,0.006896552,0.010344828,0.293103448,0.003448276,0.027586207,0,0.017241379,0.003448276,0.003448276,0.006896552,0.019360199
denovo45023,0,0,0,0,0,0,0,0,0,0,0,0,0.679310345,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503448276,0.089655172,0,0,0,0.055172414,0,0.031034483,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016452015
640392,0,0,0.003448276,0,0,0.04137931,0,0,0,0,0.003448276,0.003448276,0,0,0.010344828,0,0.006896552,0.027586207,0,0.003448276,0,0.003448276,0.013793103,0,0,0.031034483,0.003448276,0.017241379,0,0,0,0,0,0.006896552,0,0,0,0,0,0.013793103,0.010344828,0,0,0,0,0.003448276,0.006896552,0,0.006896552,0,0,0.006896552,0,0,0.003448276,0.768965517,0.010344828,0,0.024137931,0,0.006896552,0.010344828,0,0,0.003448276,0,0.020689655,0,0,0.010344828,0,0.003448276,0,0.006896552,0,0.227586207,0,0,0,0.013793103,0,0.003448276,0.013793103,0.016285833
539296,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0.589655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520689655,0.051724138,0,0,0,0.037931034,0.006896552,0,0,0.013793103,0.010344828,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014914832
182643,0,0,0,0,0,0,0,0,0,0,0,0,0.627586207,0,0,0,0,0,0,0,0,0,0,0,0,0.006896552,0,0,0,0.375862069,0.017241379,0,0,0,0,0,0.089655172,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0.003448276,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014167013
811462,0,0,0,0,0,0,0,0,0,0,0,0,0.24137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637931034,0.072413793,0,0,0,0.048275862,0,0,0,0.013793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01354383
147678,0,0,0,0,0,0,0,0,0,0,0,0,0.237931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010469464
1141330,0,0,0,0,0.003448276,0,0.003448276,0,0,0.020689655,0.003448276,0,5.793103448,0,0,0.006896552,0,0,0,0,0,0,0.003448276,0,0.003448276,0,0,0.003448276,0,0.44137931,0.017241379,0,0,0,0.031034483,0.237931034,0,0,0.020689655,0,0,0,0,0.013793103,0,0,0,0,0.010344828,0.003448276,0.003448276,0,0,0,0,0,0,0,0,0.006896552,0,0.006896552,0.034482759,0,0.003448276,0,0,0.027586207,0.003448276,0,0,0,0.003448276,0,0,0,0,0.120689655,0.003448276,0,0,0,0,0.08230162
denovo50101,0.003448276,0.031034483,0,0,0.006896552,0,0,0.103448276,0.013793103,0.034482759,0.003448276,0,0,0.006896552,0,0,0,0,0.575862069,0.089655172,0.024137931,0.003448276,0,0,0,0,0,0.9,0.082758621,0.006896552,0.013793103,0.003448276,0,0.006896552,0.048275862,0.003448276,1.168965517,0.010344828,1.044827586,0,0,0.003448276,0.075862069,0.031034483,0,0.017241379,0.027586207,0,0.051724138,0.093103448,0.003448276,0,0,0.006896552,0.006896552,0,0.010344828,0,0.003448276,0.320689655,0,0,0.003448276,0.003448276,0.006896552,0.072413793,0.155172414,0,0.244827586,0.113793103,0.027586207,0.151724138,0.006896552,0.027586207,0,0.027586207,0.003448276,0,1.993103448,0.072413793,0.027586207,0.006896552,0.006896552,0.093851267
140359,47.3137931,36.29655172,26.96206897,44.86551724,46.59655172,66.5137931,0.134482759,90.46896552,35.75862069,44.66551724,3.417241379,8.444827586,17.32413793,34.02068966,40.49655172,0.217241379,39.42758621,20.96206897,81.58275862,7.768965517,13.35862069,6.162068966,15.23103448,85.35517241,41.42413793,40.64827586,71.45517241,71.07241379,79.7,42.29310345,84.11724138,58.36206897,67.24482759,96.08275862,76.84827586,20.52758621,81.84827586,79.82758621,92.93793103,10.34137931,0.703448276,75.50344828,86.9137931,49.58275862,76.76896552,86.12758621,9.793103448,8.44137931,42.26206897,90.22068966,33.01034483,26.20689655,42.9,14.42068966,46.63793103,9.568965517,9.279310345,1.437931034,23.04482759,39.58275862,1.127586207,15.5862069,48.16551724,1.6,34.31034483,93.90689655,61.72068966,1.917241379,74.15172414,60.53448276,76.34482759,69.98965517,70.84137931,27.16896552,76.66551724,43.27931034,22.76206897,3.744827586,79.38275862,15.99310345,64.5137931,17.25862069,69.94137931,43.75168259
654212,32.79310345,19.05862069,10.3,4.986206897,2.248275862,11.76206897,2.948275862,4.186206897,10.34482759,6.472413793,0.534482759,6.551724138,16.32068966,7.444827586,2.910344828,0.020689655,8.624137931,13.04137931,3.34137931,1.517241379,4.165517241,3.051724138,6.962068966,1.710344828,44.92758621,2.14137931,4.010344828,2.517241379,4.010344828,19.20344828,1.606896552,0.568965517,0.917241379,0.710344828,3,12.51034483,2.020689655,3.655172414,0.431034483,0.989655172,0.072413793,14.62413793,1.182758621,2.503448276,0.355172414,7.024137931,9.455172414,12.10344828,1.137931034,0.4,5.85862069,7.896551724,42.65517241,10.64827586,11.38275862,6.010344828,6.127586207,3.768965517,27.63103448,19.37586207,0.15862069,16.22758621,9.7,1.968965517,0.834482759,0.451724138,1.165517241,2.134482759,2.548275862,2.082758621,1.055172414,1.917241379,7.151724138,2.896551724,0.5,16.57241379,11.67586207,12.75172414,0.975862069,3.044827586,0.296551724,0.310344828,3.820689655,6.927378479
4419276,0.013793103,6.768965517,0.006896552,0,16.08275862,0,0.013793103,0.003448276,0.003448276,0.006896552,23.17931034,0.006896552,0.010344828,12.30689655,0.017241379,0.017241379,13.36551724,0.617241379,0.006896552,0.010344828,0.010344828,18.45517241,0.020689655,0.64137931,0.006896552,18.31034483,8.968965517,0.020689655,1.513793103,0,0.413793103,0,0,0.010344828,5.293103448,0.024137931,0.024137931,0.003448276,0.010344828,17.32758621,0.031034483,0.024137931,0.937931034,0.010344828,0.003448276,0.003448276,25.93103448,0.034482759,0.013793103,0.003448276,14.07586207,0.013793103,0.006896552,13.58275862,0.017241379,0.003448276,36.4137931,0.013793103,0.162068966,0.010344828,22.49310345,0.013793103,0.013793103,10.75862069,0.017241379,0.010344828,9.362068966,0.013793103,0.068965517,0.006896552,0.003448276,4.710344828,0.003448276,0.010344828,0,0.013793103,15.77241379,0,0.072413793,0.013793103,0.006896552,25.61034483,0,3.900747819
4451011,0.017241379,0.017241379,8.04137931,3.04137931,0.017241379,0.003448276,10.56896552,0.006896552,6.5,6.148275862,0.024137931,11.97241379,0.010344828,0,6.168965517,10.55862069,0.010344828,0.027586207,0.003448276,15.18275862,8.475862069,0.010344828,8.551724138,0.003448276,0.003448276,0.017241379,0.051724138,0.003448276,0.003448276,0.020689655,0.003448276,5.751724138,1.731034483,0.013793103,0.031034483,5.527586207,0.013793103,1.434482759,0.006896552,0.006896552,15.8137931,0.003448276,0.017241379,5.037931034,0.948275862,0.003448276,0.013793103,13.85172414,6.368965517,0.010344828,0.006896552,8.955172414,0.010344828,0.003448276,3.637931034,0.003448276,0.04137931,14.37586207,0.017241379,4.627586207,0.024137931,9.368965517,0.010344828,0.010344828,8.110344828,0.010344828,0.020689655,15.24137931,0.006896552,4.344827586,0.617241379,0.013793103,1.610344828,8.744827586,0.865517241,0.024137931,0.027586207,4.186206897,0.055172414,10.31034483,1.920689655,0.010344828,1.303448276,3.018903199
394796,0.003448276,0.024137931,5.917241379,2.775862069,0.006896552,0.006896552,8.6,0.003448276,5.231034483,2.989655172,0.079310345,8.803448276,0.010344828,0.065517241,3.520689655,9.45862069,0.010344828,0.206896552,0.006896552,11.27586207,6.520689655,0.096551724,6.662068966,0.013793103,0.013793103,0.006896552,0.024137931,0.003448276,0.010344828,0.006896552,0.003448276,4.196551724,2.275862069,0.003448276,0.020689655,4.1,0.013793103,0.94137931,0,0.055172414,13.16896552,0.010344828,0.013793103,5.582758621,0.617241379,0.003448276,0,10.96206897,5.193103448,0.013793103,0.068965517,7.962068966,0.003448276,0.05862069,2.94137931,0.003448276,0,9.179310345,0.144827586,3.617241379,0.103448276,6.762068966,0.013793103,0.04137931,6.568965517,0,0,10.87586207,0.134482759,2.731034483,0.503448276,0.027586207,1.444827586,6.45862069,0.779310345,0,0.027586207,3.637931034,0.089655172,9.234482759,1.34137931,0.110344828,1.393103448,2.358911508
denovo16247,8.062068966,0.179310345,1.975862069,1.165517241,0.6,4.282758621,2.117241379,0.275862069,0.775862069,0.75862069,0.065517241,1.706896552,9.575862069,0.375862069,1.724137931,0,2.868965517,3.589655172,1.679310345,1.689655172,2.003448276,0.479310345,0.093103448,0.1,3.051724138,0.382758621,0.231034483,2.434482759,0.024137931,9.24137931,0.193103448,0.068965517,0.217241379,0.224137931,0.389655172,3.506896552,1.262068966,0.451724138,0.117241379,0.172413793,0.103448276,0.493103448,0.037931034,0.7,0.275862069,0.468965517,1.006896552,0.865517241,1.020689655,0.396551724,0.086206897,0.14137931,3.896551724,0.244827586,0.5,4.055172414,0.375862069,1.85862069,1.731034483,0.427586207,0.010344828,0.6,24.11724138,0.406896552,0.151724138,0.65862069,0.789655172,1.037931034,0.586206897,1.262068966,0.2,0.082758621,0.155172414,0.762068966,0.255172414,4.175862069,3.268965517,2.824137931,0.365517241,0.331034483,0.810344828,0.072413793,0.348275862,1.567137516
2881877,0.082758621,0.337931034,3.293103448,0.94137931,1.172413793,10.80689655,3.534482759,0.520689655,0.327586207,1.131034483,0.127586207,2.765517241,0.110344828,0.603448276,3.355172414,0.010344828,5.224137931,6.924137931,3.979310345,2.927586207,3.279310345,0.762068966,0.334482759,0.155172414,0.203448276,0.462068966,0.372413793,5.465517241,0.072413793,0.020689655,0.379310345,0.172413793,0.24137931,0.368965517,0.713793103,4.910344828,2.34137931,0.886206897,0.272413793,0.331034483,0.196551724,0.006896552,0.172413793,1.172413793,0.162068966,0.779310345,1.617241379,0.693103448,1.706896552,0.227586207,0.103448276,0.196551724,0.044827586,0.372413793,0.837931034,7.155172414,0.54137931,2.982758621,2.427586207,0.610344828,0.017241379,0.796551724,0.227586207,0.051724138,0.196551724,1.5,1.431034483,1.644827586,0.906896552,1.403448276,0.1,0.182758621,0.237931034,1.313793103,0.25862069,6.417241379,5.155172414,2.3,0.510344828,0.424137931,0.582758621,0.165517241,0.206896552,1.421188201
537062,0.003448276,0.931034483,0,0.003448276,3.555172414,0.003448276,0.003448276,0.006896552,0.003448276,0.003448276,7.610344828,0.003448276,0,2.510344828,0,0,2.089655172,0.003448276,0.003448276,0.003448276,0.003448276,7.048275862,0,0.517241379,0,2.855172414,1.127586207,0,0.513793103,0.003448276,0.255172414,0.003448276,0,0.003448276,0.613793103,0.003448276,0,0.003448276,0.003448276,6.320689655,0.010344828,0.010344828,0.362068966,0.006896552,0,0,7.644827586,0,0.006896552,0,4.162068966,0,0,5.531034483,0.010344828,0,4.15862069,0.003448276,0,0,8.286206897,0,0.006896552,3.472413793,0.003448276,0,3.527586207,0,0,0,0,1.372413793,0.003448276,0,0,0.006896552,4.513793103,0,0.006896552,0,0.003448276,5.14137931,0,1.015247196
4430952,0.003448276,0,2.172413793,0.562068966,0,0.003448276,3.710344828,0.006896552,2.189655172,1.45862069,0.003448276,3.510344828,0.003448276,0.006896552,1.634482759,2.748275862,0,0.003448276,0.003448276,4.393103448,3.165517241,0.003448276,2.927586207,0.003448276,0.003448276,0.006896552,0.013793103,0.003448276,0.006896552,0.003448276,0,1.679310345,0.382758621,0,0.013793103,2.475862069,0.013793103,0.537931034,0.006896552,0,5.368965517,0.010344828,0.006896552,1.165517241,0.182758621,0,0.006896552,5.355172414,1.924137931,0,0.006896552,2.762068966,0.006896552,0,0.962068966,0.006896552,0.006896552,4.524137931,0.013793103,1.165517241,0.003448276,2.079310345,0,0.003448276,2.368965517,0.003448276,0.003448276,3.462068966,0.010344828,1.524137931,0.131034483,0,0.555172414,2.04137931,0.15862069,0.010344828,0.006896552,1.317241379,0.013793103,3.675862069,0.479310345,0,0.237931034,0.906314915
4308371,0,2.4,0.496551724,0.027586207,0.210344828,0,0.496551724,0.003448276,0.262068966,0.155172414,7.482758621,0.282758621,0,3.348275862,0.231034483,0.24137931,0.179310345,0.048275862,0.162068966,0.617241379,0.468965517,5.586206897,0.779310345,0.196551724,0,0.455172414,0.062068966,0.275862069,0.396551724,0.003448276,0.131034483,0.182758621,0.044827586,0.006896552,0.031034483,0.313793103,0.586206897,0.1,0,4.755172414,1.155172414,0.031034483,0.2,0.193103448,0.013793103,0.003448276,0.427586207,0.789655172,0.234482759,0,3.931034483,0.479310345,0.003448276,3.865517241,0.189655172,0,0.148275862,0.506896552,4.706896552,0.165517241,5.220689655,0.496551724,0.006896552,2.851724138,0.420689655,0,0.189655172,0.348275862,0.055172414,0.213793103,0.003448276,1.382758621,0.134482759,0.610344828,0.003448276,0.04137931,0.231034483,0.04137931,0.006896552,0.272413793,0.013793103,3.624137931,0.024137931,0.774200249
845178,0.003448276,1.220689655,0.037931034,0,3.979310345,0.003448276,0.051724138,0,0.024137931,0.020689655,3.2,0.031034483,0.003448276,2.14137931,0.010344828,0.010344828,3.05862069,0.089655172,0.006896552,0.055172414,0.037931034,2.272413793,0.010344828,0.165517241,0,3.379310345,2.182758621,0.017241379,0.317241379,0.003448276,0.075862069,0.003448276,0.006896552,0,1.068965517,0.017241379,0.065517241,0.003448276,0,2.237931034,0.044827586,0.017241379,0.127586207,0.017241379,0,0.003448276,5.424137931,0.027586207,0.034482759,0.003448276,2.634482759,0.024137931,0.003448276,1.768965517,0.006896552,0.024137931,7.879310345,0.034482759,0.382758621,0.020689655,2.903448276,0.010344828,0.006896552,1.913793103,0.031034483,0.010344828,2.417241379,0.017241379,0.293103448,0.010344828,0,0.610344828,0.006896552,0.044827586,0.006896552,0.010344828,5.327586207,0.003448276,0.175862069,0.024137931,0.003448276,4.365517241,0.017241379,0.753053594
4406967,0.320689655,0,0.286206897,0,0.472413793,1.672413793,0,0.086206897,0.331034483,0,0.25862069,0.34137931,0.093103448,0.003448276,0.365517241,0,0.875862069,1.186206897,0.179310345,0.4,0,0.351724138,0.455172414,0,0,0.534482759,0.110344828,0.865517241,0.024137931,0.003448276,0,0.134482759,0,0.14137931,0.082758621,0,0.468965517,0.089655172,0,0.524137931,1.127586207,0.010344828,0,1.072413793,0,0.551724138,1.113793103,0,0.562068966,0,0.175862069,0.4,0.003448276,0,0.234482759,26.73448276,0.375862069,0,3.317241379,0.096551724,0.44137931,0.303448276,0,0,0.503448276,0.24137931,0.520689655,0,0.348275862,0.351724138,0,0.048275862,0.137931034,0.337931034,0,11.06896552,0.462068966,0,0.217241379,0.755172414,0,0.210344828,0.072413793,0.752471957
4414951,2.868965517,1.95862069,0.64137931,0.279310345,0.296551724,0.462068966,0.003448276,0.717241379,0.696551724,0.603448276,0.062068966,0.237931034,0.627586207,0.875862069,0.410344828,0.003448276,0.593103448,0.231034483,0.627586207,0.124137931,0.148275862,0.051724138,0.465517241,0.534482759,3.913793103,0.182758621,0.6,0.679310345,0.9,1.882758621,0.631034483,0.331034483,0.15862069,0.437931034,0.531034483,0.751724138,0.482758621,0.886206897,0.286206897,0.044827586,0.027586207,1.831034483,0.493103448,0.448275862,0.15862069,1.010344828,0.155172414,0.303448276,0.362068966,0.182758621,0.348275862,0.475862069,3.517241379,0.562068966,1.017241379,0.124137931,0.165517241,0.027586207,0.848275862,1.74137931,0.003448276,0.537931034,1.217241379,0.137931034,0.317241379,0.355172414,0.327586207,0.048275862,0.579310345,0.472413793,0.244827586,0.544827586,0.968965517,0.296551724,0.172413793,0.317241379,0.44137931,0.131034483,0.296551724,0.268965517,0.148275862,0.055172414,0.420689655,0.582218529
4479347,0.010344828,0.655172414,0.010344828,0,0.003448276,0.103448276,0.020689655,0.017241379,0.027586207,0,0.065517241,0.048275862,0.034482759,0.196551724,0.027586207,0.096551724,0.006896552,0.037931034,0.04137931,0,0.04137931,0.013793103,0,0.144827586,0.024137931,0,0.179310345,0.006896552,0.006896552,0.006896552,0.186206897,0.006896552,0,0.003448276,0.110344828,1.075862069,0.013793103,0.003448276,0.006896552,0.020689655,0.04137931,0.010344828,0.110344828,0.020689655,0,0.006896552,0.006896552,0.517241379,0.003448276,0,0,0.003448276,0.020689655,3.04137931,0.006896552,0.003448276,0.555172414,0.065517241,0,0.031034483,0.037931034,0.031034483,0.144827586,26.61724138,0.024137931,0.003448276,0.068965517,0.165517241,0.013793103,0.010344828,0,0,0,0.017241379,0,0.213793103,0.086206897,2.103448276,0.003448276,0,0,0.006896552,0,0.448774408
